split,clip_name,relative_clip_path,video_name,segment_index,clip_index_in_segment,start_time_sec,end_time_sec,duration_sec,state,source_segment_start_sec,source_segment_end_sec,status
train,v01_s0015_c008_sewing_000234500_000236000.mp4,train/sewing/v01_s0015_c008_sewing_000234500_000236000.mp4,v01.mp4,15,8,234.500,236.000,1.500,SEWING,217.000,239.000,GENERATED
train,v01_s0015_c009_sewing_000237000_000238500.mp4,train/sewing/v01_s0015_c009_sewing_000237000_000238500.mp4,v01.mp4,15,9,237.000,238.500,1.500,SEWING,217.000,239.000,GENERATED
train,v01_s0016_c001_idle_setup_000239000_000240500.mp4,train/idle_setup/v01_s0016_c001_idle_setup_000239000_000240500.mp4,v01.mp4,16,1,239.000,240.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c002_idle_setup_000240000_000241500.mp4,train/idle_setup/v01_s0016_c002_idle_setup_000240000_000241500.mp4,v01.mp4,16,2,240.000,241.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c003_idle_setup_000241000_000242500.mp4,train/idle_setup/v01_s0016_c003_idle_setup_000241000_000242500.mp4,v01.mp4,16,3,241.000,242.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c004_idle_setup_000242000_000243500.mp4,train/idle_setup/v01_s0016_c004_idle_setup_000242000_000243500.mp4,v01.mp4,16,4,242.000,243.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c005_idle_setup_000243000_000244500.mp4,train/idle_setup/v01_s0016_c005_idle_setup_000243000_000244500.mp4,v01.mp4,16,5,243.000,244.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c006_idle_setup_000244000_000245500.mp4,train/idle_setup/v01_s0016_c006_idle_setup_000244000_000245500.mp4,v01.mp4,16,6,244.000,245.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c007_idle_setup_000245000_000246500.mp4,train/idle_setup/v01_s0016_c007_idle_setup_000245000_000246500.mp4,v01.mp4,16,7,245.000,246.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c008_idle_setup_000246000_000247500.mp4,train/idle_setup/v01_s0016_c008_idle_setup_000246000_000247500.mp4,v01.mp4,16,8,246.000,247.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0016_c009_idle_setup_000247000_000248500.mp4,train/idle_setup/v01_s0016_c009_idle_setup_000247000_000248500.mp4,v01.mp4,16,9,247.000,248.500,1.500,IDLE_SETUP,239.000,249.000,GENERATED
train,v01_s0017_c001_sewing_000249000_000250500.mp4,train/sewing/v01_s0017_c001_sewing_000249000_000250500.mp4,v01.mp4,17,1,249.000,250.500,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c002_sewing_000251500_000253000.mp4,train/sewing/v01_s0017_c002_sewing_000251500_000253000.mp4,v01.mp4,17,2,251.500,253.000,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c003_sewing_000254000_000255500.mp4,train/sewing/v01_s0017_c003_sewing_000254000_000255500.mp4,v01.mp4,17,3,254.000,255.500,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c004_sewing_000256500_000258000.mp4,train/sewing/v01_s0017_c004_sewing_000256500_000258000.mp4,v01.mp4,17,4,256.500,258.000,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c005_sewing_000259000_000260500.mp4,train/sewing/v01_s0017_c005_sewing_000259000_000260500.mp4,v01.mp4,17,5,259.000,260.500,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c006_sewing_000261500_000263000.mp4,train/sewing/v01_s0017_c006_sewing_000261500_000263000.mp4,v01.mp4,17,6,261.500,263.000,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c007_sewing_000264000_000265500.mp4,train/sewing/v01_s0017_c007_sewing_000264000_000265500.mp4,v01.mp4,17,7,264.000,265.500,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c008_sewing_000266500_000268000.mp4,train/sewing/v01_s0017_c008_sewing_000266500_000268000.mp4,v01.mp4,17,8,266.500,268.000,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c009_sewing_000269000_000270500.mp4,train/sewing/v01_s0017_c009_sewing_000269000_000270500.mp4,v01.mp4,17,9,269.000,270.500,1.500,SEWING,249.000,275.000,GENERATED
train,v01_s0017_c010_sewing_000271500_000273000.mp4,train/sewing/v01_s0017_c010_sewing_000271500_000273000.mp4,v01.mp4,17,10,271.500,273.000,1.500,SEWING,249.000,275.000,GENERATED
train,v02_s0001_c001_idle_setup_000000000_000001500.mp4,train/idle_setup/v02_s0001_c001_idle_setup_000000000_000001500.mp4,v02.mp4,1,1,0.000,1.500,1.500,IDLE_SETUP,0.000,4.670,GENERATED
train,v02_s0001_c002_idle_setup_000001000_000002500.mp4,train/idle_setup/v02_s0001_c002_idle_setup_000001000_000002500.mp4,v02.mp4,1,2,1.000,2.500,1.500,IDLE_SETUP,0.000,4.670,GENERATED
train,v02_s0001_c003_idle_setup_000002000_000003500.mp4,train/idle_setup/v02_s0001_c003_idle_setup_000002000_000003500.mp4,v02.mp4,1,3,2.000,3.500,1.500,IDLE_SETUP,0.000,4.670,GENERATED
train,v02_s0001_c004_idle_setup_000003000_000004500.mp4,train/idle_setup/v02_s0001_c004_idle_setup_000003000_000004500.mp4,v02.mp4,1,4,3.000,4.500,1.500,IDLE_SETUP,0.000,4.670,GENERATED
train,v02_s0002_c001_sewing_000004670_000006170.mp4,train/sewing/v02_s0002_c001_sewing_000004670_000006170.mp4,v02.mp4,2,1,4.670,6.170,1.500,SEWING,4.670,15.211,GENERATED
train,v02_s0002_c002_sewing_000007170_000008670.mp4,train/sewing/v02_s0002_c002_sewing_000007170_000008670.mp4,v02.mp4,2,2,7.170,8.670,1.500,SEWING,4.670,15.211,GENERATED
train,v02_s0002_c003_sewing_000009670_000011170.mp4,train/sewing/v02_s0002_c003_sewing_000009670_000011170.mp4,v02.mp4,2,3,9.670,11.170,1.500,SEWING,4.670,15.211,GENERATED
train,v02_s0002_c004_sewing_000012170_000013670.mp4,train/sewing/v02_s0002_c004_sewing_000012170_000013670.mp4,v02.mp4,2,4,12.170,13.670,1.500,SEWING,4.670,15.211,GENERATED
train,v02_s0003_c001_idle_setup_000015211_000016711.mp4,train/idle_setup/v02_s0003_c001_idle_setup_000015211_000016711.mp4,v02.mp4,3,1,15.211,16.711,1.500,IDLE_SETUP,15.211,22.316,GENERATED
train,v02_s0003_c002_idle_setup_000016211_000017711.mp4,train/idle_setup/v02_s0003_c002_idle_setup_000016211_000017711.mp4,v02.mp4,3,2,16.211,17.711,1.500,IDLE_SETUP,15.211,22.316,GENERATED
train,v02_s0003_c003_idle_setup_000017211_000018711.mp4,train/idle_setup/v02_s0003_c003_idle_setup_000017211_000018711.mp4,v02.mp4,3,3,17.211,18.711,1.500,IDLE_SETUP,15.211,22.316,GENERATED
train,v02_s0003_c004_idle_setup_000018211_000019711.mp4,train/idle_setup/v02_s0003_c004_idle_setup_000018211_000019711.mp4,v02.mp4,3,4,18.211,19.711,1.500,IDLE_SETUP,15.211,22.316,GENERATED
train,v02_s0003_c005_idle_setup_000019211_000020711.mp4,train/idle_setup/v02_s0003_c005_idle_setup_000019211_000020711.mp4,v02.mp4,3,5,19.211,20.711,1.500,IDLE_SETUP,15.211,22.316,GENERATED
train,v02_s0003_c006_idle_setup_000020211_000021711.mp4,train/idle_setup/v02_s0003_c006_idle_setup_000020211_000021711.mp4,v02.mp4,3,6,20.211,21.711,1.500,IDLE_SETUP,15.211,22.316,GENERATED
train,v02_s0004_c001_sewing_000022316_000023816.mp4,train/sewing/v02_s0004_c001_sewing_000022316_000023816.mp4,v02.mp4,4,1,22.316,23.816,1.500,SEWING,22.316,32.157,GENERATED
train,v02_s0004_c002_sewing_000024816_000026316.mp4,train/sewing/v02_s0004_c002_sewing_000024816_000026316.mp4,v02.mp4,4,2,24.816,26.316,1.500,SEWING,22.316,32.157,GENERATED
train,v02_s0004_c003_sewing_000027316_000028816.mp4,train/sewing/v02_s0004_c003_sewing_000027316_000028816.mp4,v02.mp4,4,3,27.316,28.816,1.500,SEWING,22.316,32.157,GENERATED
train,v02_s0004_c004_sewing_000029816_000031316.mp4,train/sewing/v02_s0004_c004_sewing_000029816_000031316.mp4,v02.mp4,4,4,29.816,31.316,1.500,SEWING,22.316,32.157,GENERATED
train,v02_s0005_c001_idle_setup_000032157_000033657.mp4,train/idle_setup/v02_s0005_c001_idle_setup_000032157_000033657.mp4,v02.mp4,5,1,32.157,33.657,1.500,IDLE_SETUP,32.157,37.461,GENERATED
train,v02_s0005_c002_idle_setup_000033157_000034657.mp4,train/idle_setup/v02_s0005_c002_idle_setup_000033157_000034657.mp4,v02.mp4,5,2,33.157,34.657,1.500,IDLE_SETUP,32.157,37.461,GENERATED
train,v02_s0005_c003_idle_setup_000034157_000035657.mp4,train/idle_setup/v02_s0005_c003_idle_setup_000034157_000035657.mp4,v02.mp4,5,3,34.157,35.657,1.500,IDLE_SETUP,32.157,37.461,GENERATED
train,v02_s0005_c004_idle_setup_000035157_000036657.mp4,train/idle_setup/v02_s0005_c004_idle_setup_000035157_000036657.mp4,v02.mp4,5,4,35.157,36.657,1.500,IDLE_SETUP,32.157,37.461,GENERATED
train,v02_s0006_c001_sewing_000037461_000038961.mp4,train/sewing/v02_s0006_c001_sewing_000037461_000038961.mp4,v02.mp4,6,1,37.461,38.961,1.500,SEWING,37.461,46.534,GENERATED
train,v02_s0006_c002_sewing_000039961_000041461.mp4,train/sewing/v02_s0006_c002_sewing_000039961_000041461.mp4,v02.mp4,6,2,39.961,41.461,1.500,SEWING,37.461,46.534,GENERATED
train,v02_s0006_c003_sewing_000042461_000043961.mp4,train/sewing/v02_s0006_c003_sewing_000042461_000043961.mp4,v02.mp4,6,3,42.461,43.961,1.500,SEWING,37.461,46.534,GENERATED
train,v02_s0006_c004_sewing_000044961_000046461.mp4,train/sewing/v02_s0006_c004_sewing_000044961_000046461.mp4,v02.mp4,6,4,44.961,46.461,1.500,SEWING,37.461,46.534,GENERATED
train,v02_s0007_c001_idle_setup_000046534_000048034.mp4,train/idle_setup/v02_s0007_c001_idle_setup_000046534_000048034.mp4,v02.mp4,7,1,46.534,48.034,1.500,IDLE_SETUP,46.534,52.405,GENERATED
train,v02_s0007_c002_idle_setup_000047534_000049034.mp4,train/idle_setup/v02_s0007_c002_idle_setup_000047534_000049034.mp4,v02.mp4,7,2,47.534,49.034,1.500,IDLE_SETUP,46.534,52.405,GENERATED
train,v02_s0007_c003_idle_setup_000048534_000050034.mp4,train/idle_setup/v02_s0007_c003_idle_setup_000048534_000050034.mp4,v02.mp4,7,3,48.534,50.034,1.500,IDLE_SETUP,46.534,52.405,GENERATED
train,v02_s0007_c004_idle_setup_000049534_000051034.mp4,train/idle_setup/v02_s0007_c004_idle_setup_000049534_000051034.mp4,v02.mp4,7,4,49.534,51.034,1.500,IDLE_SETUP,46.534,52.405,GENERATED
train,v02_s0007_c005_idle_setup_000050534_000052034.mp4,train/idle_setup/v02_s0007_c005_idle_setup_000050534_000052034.mp4,v02.mp4,7,5,50.534,52.034,1.500,IDLE_SETUP,46.534,52.405,GENERATED
train,v02_s0008_c001_sewing_000052405_000053905.mp4,train/sewing/v02_s0008_c001_sewing_000052405_000053905.mp4,v02.mp4,8,1,52.405,53.905,1.500,SEWING,52.405,62.646,GENERATED
train,v02_s0008_c002_sewing_000054905_000056405.mp4,train/sewing/v02_s0008_c002_sewing_000054905_000056405.mp4,v02.mp4,8,2,54.905,56.405,1.500,SEWING,52.405,62.646,GENERATED
train,v02_s0008_c003_sewing_000057405_000058905.mp4,train/sewing/v02_s0008_c003_sewing_000057405_000058905.mp4,v02.mp4,8,3,57.405,58.905,1.500,SEWING,52.405,62.646,GENERATED
train,v02_s0008_c004_sewing_000059905_000061405.mp4,train/sewing/v02_s0008_c004_sewing_000059905_000061405.mp4,v02.mp4,8,4,59.905,61.405,1.500,SEWING,52.405,62.646,GENERATED
train,v02_s0009_c001_idle_setup_000062646_000064146.mp4,train/idle_setup/v02_s0009_c001_idle_setup_000062646_000064146.mp4,v02.mp4,9,1,62.646,64.146,1.500,IDLE_SETUP,62.646,67.783,GENERATED
train,v02_s0009_c002_idle_setup_000063646_000065146.mp4,train/idle_setup/v02_s0009_c002_idle_setup_000063646_000065146.mp4,v02.mp4,9,2,63.646,65.146,1.500,IDLE_SETUP,62.646,67.783,GENERATED
train,v02_s0009_c003_idle_setup_000064646_000066146.mp4,train/idle_setup/v02_s0009_c003_idle_setup_000064646_000066146.mp4,v02.mp4,9,3,64.646,66.146,1.500,IDLE_SETUP,62.646,67.783,GENERATED
train,v02_s0009_c004_idle_setup_000065646_000067146.mp4,train/idle_setup/v02_s0009_c004_idle_setup_000065646_000067146.mp4,v02.mp4,9,4,65.646,67.146,1.500,IDLE_SETUP,62.646,67.783,GENERATED
train,v02_s0010_c001_sewing_000067783_000069283.mp4,train/sewing/v02_s0010_c001_sewing_000067783_000069283.mp4,v02.mp4,10,1,67.783,69.283,1.500,SEWING,67.783,77.957,GENERATED
train,v02_s0010_c002_sewing_000070283_000071783.mp4,train/sewing/v02_s0010_c002_sewing_000070283_000071783.mp4,v02.mp4,10,2,70.283,71.783,1.500,SEWING,67.783,77.957,GENERATED
train,v02_s0010_c003_sewing_000072783_000074283.mp4,train/sewing/v02_s0010_c003_sewing_000072783_000074283.mp4,v02.mp4,10,3,72.783,74.283,1.500,SEWING,67.783,77.957,GENERATED
train,v02_s0010_c004_sewing_000075283_000076783.mp4,train/sewing/v02_s0010_c004_sewing_000075283_000076783.mp4,v02.mp4,10,4,75.283,76.783,1.500,SEWING,67.783,77.957,GENERATED
train,v02_s0011_c001_idle_setup_000077957_000079457.mp4,train/idle_setup/v02_s0011_c001_idle_setup_000077957_000079457.mp4,v02.mp4,11,1,77.957,79.457,1.500,IDLE_SETUP,77.957,83.094,GENERATED
train,v02_s0011_c002_idle_setup_000078957_000080457.mp4,train/idle_setup/v02_s0011_c002_idle_setup_000078957_000080457.mp4,v02.mp4,11,2,78.957,80.457,1.500,IDLE_SETUP,77.957,83.094,GENERATED
train,v02_s0011_c003_idle_setup_000079957_000081457.mp4,train/idle_setup/v02_s0011_c003_idle_setup_000079957_000081457.mp4,v02.mp4,11,3,79.957,81.457,1.500,IDLE_SETUP,77.957,83.094,GENERATED
train,v02_s0011_c004_idle_setup_000080957_000082457.mp4,train/idle_setup/v02_s0011_c004_idle_setup_000080957_000082457.mp4,v02.mp4,11,4,80.957,82.457,1.500,IDLE_SETUP,77.957,83.094,GENERATED
train,v02_s0012_c001_sewing_000083094_000084594.mp4,train/sewing/v02_s0012_c001_sewing_000083094_000084594.mp4,v02.mp4,12,1,83.094,84.594,1.500,SEWING,83.094,93.235,GENERATED
train,v02_s0012_c002_sewing_000085594_000087094.mp4,train/sewing/v02_s0012_c002_sewing_000085594_000087094.mp4,v02.mp4,12,2,85.594,87.094,1.500,SEWING,83.094,93.235,GENERATED
train,v02_s0012_c003_sewing_000088094_000089594.mp4,train/sewing/v02_s0012_c003_sewing_000088094_000089594.mp4,v02.mp4,12,3,88.094,89.594,1.500,SEWING,83.094,93.235,GENERATED
train,v02_s0012_c004_sewing_000090594_000092094.mp4,train/sewing/v02_s0012_c004_sewing_000090594_000092094.mp4,v02.mp4,12,4,90.594,92.094,1.500,SEWING,83.094,93.235,GENERATED
train,v02_s0013_c001_idle_setup_000093235_000094735.mp4,train/idle_setup/v02_s0013_c001_idle_setup_000093235_000094735.mp4,v02.mp4,13,1,93.235,94.735,1.500,IDLE_SETUP,93.235,99.873,GENERATED
train,v02_s0013_c002_idle_setup_000094235_000095735.mp4,train/idle_setup/v02_s0013_c002_idle_setup_000094235_000095735.mp4,v02.mp4,13,2,94.235,95.735,1.500,IDLE_SETUP,93.235,99.873,GENERATED
train,v02_s0013_c003_idle_setup_000095235_000096735.mp4,train/idle_setup/v02_s0013_c003_idle_setup_000095235_000096735.mp4,v02.mp4,13,3,95.235,96.735,1.500,IDLE_SETUP,93.235,99.873,GENERATED
train,v02_s0013_c004_idle_setup_000096235_000097735.mp4,train/idle_setup/v02_s0013_c004_idle_setup_000096235_000097735.mp4,v02.mp4,13,4,96.235,97.735,1.500,IDLE_SETUP,93.235,99.873,GENERATED
train,v02_s0013_c005_idle_setup_000097235_000098735.mp4,train/idle_setup/v02_s0013_c005_idle_setup_000097235_000098735.mp4,v02.mp4,13,5,97.235,98.735,1.500,IDLE_SETUP,93.235,99.873,GENERATED
train,v02_s0013_c006_idle_setup_000098235_000099735.mp4,train/idle_setup/v02_s0013_c006_idle_setup_000098235_000099735.mp4,v02.mp4,13,6,98.235,99.735,1.500,IDLE_SETUP,93.235,99.873,GENERATED
train,v02_s0014_c001_sewing_000099873_000101373.mp4,train/sewing/v02_s0014_c001_sewing_000099873_000101373.mp4,v02.mp4,14,1,99.873,101.373,1.500,SEWING,99.873,110.347,GENERATED
train,v02_s0014_c002_sewing_000102373_000103873.mp4,train/sewing/v02_s0014_c002_sewing_000102373_000103873.mp4,v02.mp4,14,2,102.373,103.873,1.500,SEWING,99.873,110.347,GENERATED
train,v02_s0014_c003_sewing_000104873_000106373.mp4,train/sewing/v02_s0014_c003_sewing_000104873_000106373.mp4,v02.mp4,14,3,104.873,106.373,1.500,SEWING,99.873,110.347,GENERATED
train,v02_s0014_c004_sewing_000107373_000108873.mp4,train/sewing/v02_s0014_c004_sewing_000107373_000108873.mp4,v02.mp4,14,4,107.373,108.873,1.500,SEWING,99.873,110.347,GENERATED
train,v02_s0015_c001_idle_setup_000110347_000111847.mp4,train/idle_setup/v02_s0015_c001_idle_setup_000110347_000111847.mp4,v02.mp4,15,1,110.347,111.847,1.500,IDLE_SETUP,110.347,114.217,GENERATED
train,v02_s0015_c002_idle_setup_000111347_000112847.mp4,train/idle_setup/v02_s0015_c002_idle_setup_000111347_000112847.mp4,v02.mp4,15,2,111.347,112.847,1.500,IDLE_SETUP,110.347,114.217,GENERATED
train,v02_s0015_c003_idle_setup_000112347_000113847.mp4,train/idle_setup/v02_s0015_c003_idle_setup_000112347_000113847.mp4,v02.mp4,15,3,112.347,113.847,1.500,IDLE_SETUP,110.347,114.217,GENERATED
train,v02_s0016_c001_sewing_000114217_000115717.mp4,train/sewing/v02_s0016_c001_sewing_000114217_000115717.mp4,v02.mp4,16,1,114.217,115.717,1.500,SEWING,114.217,122.656,GENERATED
train,v02_s0016_c002_sewing_000116717_000118217.mp4,train/sewing/v02_s0016_c002_sewing_000116717_000118217.mp4,v02.mp4,16,2,116.717,118.217,1.500,SEWING,114.217,122.656,GENERATED
train,v02_s0016_c003_sewing_000119217_000120717.mp4,train/sewing/v02_s0016_c003_sewing_000119217_000120717.mp4,v02.mp4,16,3,119.217,120.717,1.500,SEWING,114.217,122.656,GENERATED
train,v03_s0001_c001_idle_setup_000008373_000009873.mp4,train/idle_setup/v03_s0001_c001_idle_setup_000008373_000009873.mp4,v03.mp4,1,1,8.373,9.873,1.500,IDLE_SETUP,8.373,14.611,GENERATED
train,v03_s0001_c002_idle_setup_000009373_000010873.mp4,train/idle_setup/v03_s0001_c002_idle_setup_000009373_000010873.mp4,v03.mp4,1,2,9.373,10.873,1.500,IDLE_SETUP,8.373,14.611,GENERATED
train,v03_s0001_c003_idle_setup_000010373_000011873.mp4,train/idle_setup/v03_s0001_c003_idle_setup_000010373_000011873.mp4,v03.mp4,1,3,10.373,11.873,1.500,IDLE_SETUP,8.373,14.611,GENERATED
train,v03_s0001_c004_idle_setup_000011373_000012873.mp4,train/idle_setup/v03_s0001_c004_idle_setup_000011373_000012873.mp4,v03.mp4,1,4,11.373,12.873,1.500,IDLE_SETUP,8.373,14.611,GENERATED
train,v03_s0001_c005_idle_setup_000012373_000013873.mp4,train/idle_setup/v03_s0001_c005_idle_setup_000012373_000013873.mp4,v03.mp4,1,5,12.373,13.873,1.500,IDLE_SETUP,8.373,14.611,GENERATED
train,v03_s0002_c001_sewing_000014611_000016111.mp4,train/sewing/v03_s0002_c001_sewing_000014611_000016111.mp4,v03.mp4,2,1,14.611,16.111,1.500,SEWING,14.611,23.584,GENERATED
train,v03_s0002_c002_sewing_000017111_000018611.mp4,train/sewing/v03_s0002_c002_sewing_000017111_000018611.mp4,v03.mp4,2,2,17.111,18.611,1.500,SEWING,14.611,23.584,GENERATED
train,v03_s0002_c003_sewing_000019611_000021111.mp4,train/sewing/v03_s0002_c003_sewing_000019611_000021111.mp4,v03.mp4,2,3,19.611,21.111,1.500,SEWING,14.611,23.584,GENERATED
train,v03_s0003_c001_idle_setup_000023584_000025084.mp4,train/idle_setup/v03_s0003_c001_idle_setup_000023584_000025084.mp4,v03.mp4,3,1,23.584,25.084,1.500,IDLE_SETUP,23.584,29.121,GENERATED
train,v03_s0003_c002_idle_setup_000024584_000026084.mp4,train/idle_setup/v03_s0003_c002_idle_setup_000024584_000026084.mp4,v03.mp4,3,2,24.584,26.084,1.500,IDLE_SETUP,23.584,29.121,GENERATED
train,v03_s0003_c003_idle_setup_000025584_000027084.mp4,train/idle_setup/v03_s0003_c003_idle_setup_000025584_000027084.mp4,v03.mp4,3,3,25.584,27.084,1.500,IDLE_SETUP,23.584,29.121,GENERATED
train,v03_s0003_c004_idle_setup_000026584_000028084.mp4,train/idle_setup/v03_s0003_c004_idle_setup_000026584_000028084.mp4,v03.mp4,3,4,26.584,28.084,1.500,IDLE_SETUP,23.584,29.121,GENERATED
train,v03_s0003_c005_idle_setup_000027584_000029084.mp4,train/idle_setup/v03_s0003_c005_idle_setup_000027584_000029084.mp4,v03.mp4,3,5,27.584,29.084,1.500,IDLE_SETUP,23.584,29.121,GENERATED
train,v03_s0004_c001_sewing_000029121_000030621.mp4,train/sewing/v03_s0004_c001_sewing_000029121_000030621.mp4,v03.mp4,4,1,29.121,30.621,1.500,SEWING,29.121,41.530,GENERATED
train,v03_s0004_c002_sewing_000031621_000033121.mp4,train/sewing/v03_s0004_c002_sewing_000031621_000033121.mp4,v03.mp4,4,2,31.621,33.121,1.500,SEWING,29.121,41.530,GENERATED
train,v03_s0004_c003_sewing_000034121_000035621.mp4,train/sewing/v03_s0004_c003_sewing_000034121_000035621.mp4,v03.mp4,4,3,34.121,35.621,1.500,SEWING,29.121,41.530,GENERATED
train,v03_s0004_c004_sewing_000036621_000038121.mp4,train/sewing/v03_s0004_c004_sewing_000036621_000038121.mp4,v03.mp4,4,4,36.621,38.121,1.500,SEWING,29.121,41.530,GENERATED
train,v03_s0004_c005_sewing_000039121_000040621.mp4,train/sewing/v03_s0004_c005_sewing_000039121_000040621.mp4,v03.mp4,4,5,39.121,40.621,1.500,SEWING,29.121,41.530,GENERATED
train,v03_s0005_c001_idle_setup_000041530_000043030.mp4,train/idle_setup/v03_s0005_c001_idle_setup_000041530_000043030.mp4,v03.mp4,5,1,41.530,43.030,1.500,IDLE_SETUP,41.530,47.568,GENERATED
train,v03_s0005_c002_idle_setup_000042530_000044030.mp4,train/idle_setup/v03_s0005_c002_idle_setup_000042530_000044030.mp4,v03.mp4,5,2,42.530,44.030,1.500,IDLE_SETUP,41.530,47.568,GENERATED
train,v03_s0005_c003_idle_setup_000043530_000045030.mp4,train/idle_setup/v03_s0005_c003_idle_setup_000043530_000045030.mp4,v03.mp4,5,3,43.530,45.030,1.500,IDLE_SETUP,41.530,47.568,GENERATED
train,v03_s0005_c004_idle_setup_000044530_000046030.mp4,train/idle_setup/v03_s0005_c004_idle_setup_000044530_000046030.mp4,v03.mp4,5,4,44.530,46.030,1.500,IDLE_SETUP,41.530,47.568,GENERATED
train,v03_s0005_c005_idle_setup_000045530_000047030.mp4,train/idle_setup/v03_s0005_c005_idle_setup_000045530_000047030.mp4,v03.mp4,5,5,45.530,47.030,1.500,IDLE_SETUP,41.530,47.568,GENERATED
train,v03_s0006_c001_sewing_000047568_000049068.mp4,train/sewing/v03_s0006_c001_sewing_000047568_000049068.mp4,v03.mp4,6,1,47.568,49.068,1.500,SEWING,47.568,56.474,GENERATED
train,v03_s0006_c002_sewing_000050068_000051568.mp4,train/sewing/v03_s0006_c002_sewing_000050068_000051568.mp4,v03.mp4,6,2,50.068,51.568,1.500,SEWING,47.568,56.474,GENERATED
train,v03_s0006_c003_sewing_000052568_000054068.mp4,train/sewing/v03_s0006_c003_sewing_000052568_000054068.mp4,v03.mp4,6,3,52.568,54.068,1.500,SEWING,47.568,56.474,GENERATED
train,v03_s0007_c001_idle_setup_000056474_000057974.mp4,train/idle_setup/v03_s0007_c001_idle_setup_000056474_000057974.mp4,v03.mp4,7,1,56.474,57.974,1.500,IDLE_SETUP,56.474,61.845,GENERATED
